NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,A_MEAN
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1244,Network and Computer Systems Administrators,detailed,50,83710
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1252,Software Developers,detailed,670,122010
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1253,Software Quality Assurance Analysts and Testers,detailed,140,*
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1254,Web Developers,detailed,50,64370
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1255,Web and Digital Interface Designers,detailed,100,82050
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-1299,"Computer Occupations, All Other",detailed,80,82400
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,15-2051,Data Scientists,detailed,160,*
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,17-2141,Mechanical Engineers,detailed,360,105010
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,17-2199,"Engineers, All Other",detailed,80,75400
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,17-3011,Architectural and Civil Drafters,detailed,30,61070
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,17-3019,"Drafters, All Other",detailed,30,79180
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,17-3027,Mechanical Engineering Technologists and Technicians,detailed,30,45050
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,40,91730
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,23-1011,Lawyers,detailed,70,*
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,27-1024,Graphic Designers,detailed,80,63400
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,27-3031,Public Relations Specialists,detailed,50,83550
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,27-3042,Technical Writers,detailed,30,73340
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,480,33240
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,37-3011,Landscaping and Groundskeeping Workers,detailed,280,36290
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,37-3019,"Grounds Maintenance Workers, All Other",detailed,60,39490
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1950,70480
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,1240,82780
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-2021,Counter and Rental Clerks,detailed,1420,49360
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-2022,Parts Salespersons,detailed,10190,47450
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-2031,Retail Salespersons,detailed,1800,53950
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,280,62570
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,680,87270
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,13640,72040
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,41-9099,"Sales and Related Workers, All Other",detailed,50,46750
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1090,69150
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-3021,Billing and Posting Clerks,detailed,110,47660
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,2660,53320
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,60,54940
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-3061,Procurement Clerks,detailed,50,51370
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-4051,Customer Service Representatives,detailed,2200,49140
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-4071,File Clerks,detailed,50,34850
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-4151,Order Clerks,detailed,230,45310
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-4171,Receptionists and Information Clerks,detailed,390,38330
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,390,52240
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,3170,44560
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,180,59170
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1480,44630
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-9061,"Office Clerks, General",detailed,3490,44320
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,40,61140
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,40,64250
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-2061,Construction Laborers,detailed,40,36330
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-2111,Electricians,detailed,80,60820
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,160,49030
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,30,51810
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,47-5023,"Earth Drillers, Except Oil and Gas",detailed,**,69000
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,3810,75780
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3023,Automotive Service Technicians and Mechanics,detailed,600,58190
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,590,62650
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,24460,55830
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,1500,62420
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,960,47930
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-3092,Recreational Vehicle Service Technicians,detailed,50,37830
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,**,52870
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9041,Industrial Machinery Mechanics,detailed,290,55840
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9043,"Maintenance Workers, Machinery",detailed,120,58460
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9044,Millwrights,detailed,170,53790
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,900,43930
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,680,36910
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,210,48880
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,240,67940
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-2090,Miscellaneous Assemblers and Fabricators,detailed,1150,45940
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-4041,Machinists,detailed,100,47030
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,790,50240
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,200,52510
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,160,56150
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-9198,Helpers--Production Workers,detailed,60,33570
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,51-9199,"Production Workers, All Other",detailed,60,42840
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,630,61300
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-3031,Driver/Sales Workers,detailed,300,48950
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,2230,50800
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-3033,Light Truck Drivers,detailed,1680,44470
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-3099,"Motor Vehicle Operators, All Other",detailed,60,39220
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,370,50940
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7061,Cleaners of Vehicles and Equipment,detailed,610,38930
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,3860,41530
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7064,"Packers and Packagers, Hand",detailed,420,35870
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7065,Stockers and Order Fillers,detailed,1990,42580
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,5-digit,5,53-7199,"Material Moving Workers, All Other",detailed,50,44170
456110,Pharmacies and Drug Retailers,5-digit,5,00-0000,All Occupations,total,712260,58910
456110,Pharmacies and Drug Retailers,5-digit,5,11-1011,Chief Executives,detailed,250,*
456110,Pharmacies and Drug Retailers,5-digit,5,11-1021,General and Operations Managers,detailed,26190,77870
456110,Pharmacies and Drug Retailers,5-digit,5,11-2021,Marketing Managers,detailed,560,167240
456110,Pharmacies and Drug Retailers,5-digit,5,11-2022,Sales Managers,detailed,440,157930
456110,Pharmacies and Drug Retailers,5-digit,5,11-2032,Public Relations Managers,detailed,40,155770
456110,Pharmacies and Drug Retailers,5-digit,5,11-3012,Administrative Services Managers,detailed,450,71260
456110,Pharmacies and Drug Retailers,5-digit,5,11-3013,Facilities Managers,detailed,50,111810
456110,Pharmacies and Drug Retailers,5-digit,5,11-3021,Computer and Information Systems Managers,detailed,640,175740
456110,Pharmacies and Drug Retailers,5-digit,5,11-3031,Financial Managers,detailed,590,147540
456110,Pharmacies and Drug Retailers,5-digit,5,11-3061,Purchasing Managers,detailed,70,146550
456110,Pharmacies and Drug Retailers,5-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,120,103780
456110,Pharmacies and Drug Retailers,5-digit,5,11-3121,Human Resources Managers,detailed,200,131790
456110,Pharmacies and Drug Retailers,5-digit,5,11-3131,Training and Development Managers,detailed,70,98290
456110,Pharmacies and Drug Retailers,5-digit,5,11-9041,Architectural and Engineering Managers,detailed,50,186860
456110,Pharmacies and Drug Retailers,5-digit,5,11-9111,Medical and Health Services Managers,detailed,3450,157510
456110,Pharmacies and Drug Retailers,5-digit,5,11-9141,"Property, Real Estate, and Community Association Managers",detailed,30,113240
456110,Pharmacies and Drug Retailers,5-digit,5,11-9199,"Managers, All Other",detailed,670,152540
456110,Pharmacies and Drug Retailers,5-digit,5,13-1020,Buyers and Purchasing Agents,detailed,1360,53630
456110,Pharmacies and Drug Retailers,5-digit,5,13-1041,Compliance Officers,detailed,750,61840
456110,Pharmacies and Drug Retailers,5-digit,5,13-1071,Human Resources Specialists,detailed,810,74340
456110,Pharmacies and Drug Retailers,5-digit,5,13-1081,Logisticians,detailed,170,61890
456110,Pharmacies and Drug Retailers,5-digit,5,13-1082,Project Management Specialists,detailed,390,100580
456110,Pharmacies and Drug Retailers,5-digit,5,13-1111,Management Analysts,detailed,990,106560
456110,Pharmacies and Drug Retailers,5-digit,5,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,51170
456110,Pharmacies and Drug Retailers,5-digit,5,13-1151,Training and Development Specialists,detailed,300,68780
456110,Pharmacies and Drug Retailers,5-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,2230,58400
456110,Pharmacies and Drug Retailers,5-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,2370,77120
456110,Pharmacies and Drug Retailers,5-digit,5,13-2011,Accountants and Auditors,detailed,730,86060
456110,Pharmacies and Drug Retailers,5-digit,5,13-2099,"Financial Specialists, All Other",detailed,40,57340
456110,Pharmacies and Drug Retailers,5-digit,5,15-1211,Computer Systems Analysts,detailed,230,82060
456110,Pharmacies and Drug Retailers,5-digit,5,15-1212,Information Security Analysts,detailed,130,144190
456110,Pharmacies and Drug Retailers,5-digit,5,15-1231,Computer Network Support Specialists,detailed,250,81420
456110,Pharmacies and Drug Retailers,5-digit,5,15-1232,Computer User Support Specialists,detailed,550,67340
456110,Pharmacies and Drug Retailers,5-digit,5,15-1241,Computer Network Architects,detailed,350,143070
456110,Pharmacies and Drug Retailers,5-digit,5,15-1242,Database Administrators,detailed,40,126740
456110,Pharmacies and Drug Retailers,5-digit,5,15-1243,Database Architects,detailed,110,120210
456110,Pharmacies and Drug Retailers,5-digit,5,15-1244,Network and Computer Systems Administrators,detailed,130,91050
456110,Pharmacies and Drug Retailers,5-digit,5,15-1252,Software Developers,detailed,1380,142990
456110,Pharmacies and Drug Retailers,5-digit,5,15-1253,Software Quality Assurance Analysts and Testers,detailed,100,76800
456110,Pharmacies and Drug Retailers,5-digit,5,15-1254,Web Developers,detailed,**,75860
456110,Pharmacies and Drug Retailers,5-digit,5,15-1255,Web and Digital Interface Designers,detailed,260,157120
456110,Pharmacies and Drug Retailers,5-digit,5,15-1299,"Computer Occupations, All Other",detailed,210,117130
456110,Pharmacies and Drug Retailers,5-digit,5,15-2031,Operations Research Analysts,detailed,100,95010
456110,Pharmacies and Drug Retailers,5-digit,5,15-2051,Data Scientists,detailed,280,133330
456110,Pharmacies and Drug Retailers,5-digit,5,17-2112,Industrial Engineers,detailed,30,115600
456110,Pharmacies and Drug Retailers,5-digit,5,19-2031,Chemists,detailed,**,95330
456110,Pharmacies and Drug Retailers,5-digit,5,21-1022,Healthcare Social Workers,detailed,70,45330
456110,Pharmacies and Drug Retailers,5-digit,5,21-1093,Social and Human Service Assistants,detailed,190,67460
456110,Pharmacies and Drug Retailers,5-digit,5,23-1011,Lawyers,detailed,110,226920
456110,Pharmacies and Drug Retailers,5-digit,5,23-2011,Paralegals and Legal Assistants,detailed,40,83520
456110,Pharmacies and Drug Retailers,5-digit,5,27-1026,Merchandise Displayers and Window Trimmers,detailed,60,45140
456110,Pharmacies and Drug Retailers,5-digit,5,29-1031,Dietitians and Nutritionists,detailed,240,71520
456110,Pharmacies and Drug Retailers,5-digit,5,29-1051,Pharmacists,detailed,125310,127380
456110,Pharmacies and Drug Retailers,5-digit,5,29-1126,Respiratory Therapists,detailed,300,63030
456110,Pharmacies and Drug Retailers,5-digit,5,29-1141,Registered Nurses,detailed,3750,97450
456110,Pharmacies and Drug Retailers,5-digit,5,29-1171,Nurse Practitioners,detailed,290,136510
456110,Pharmacies and Drug Retailers,5-digit,5,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,**,86340
456110,Pharmacies and Drug Retailers,5-digit,5,29-2010,Clinical Laboratory Technologists and Technicians,detailed,**,52300
456110,Pharmacies and Drug Retailers,5-digit,5,29-2052,Pharmacy Technicians,detailed,256330,41070
456110,Pharmacies and Drug Retailers,5-digit,5,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,170,63980
456110,Pharmacies and Drug Retailers,5-digit,5,29-2072,Medical Records Specialists,detailed,650,55620
456110,Pharmacies and Drug Retailers,5-digit,5,29-2099,"Health Technologists and Technicians, All Other",detailed,400,52630
456110,Pharmacies and Drug Retailers,5-digit,5,29-9021,Health Information Technologists and Medical Registrars,detailed,**,68920
456110,Pharmacies and Drug Retailers,5-digit,5,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,130,71060
456110,Pharmacies and Drug Retailers,5-digit,5,31-1120,Home Health and Personal Care Aides,detailed,**,44240
456110,Pharmacies and Drug Retailers,5-digit,5,31-1131,Nursing Assistants,detailed,**,31980
456110,Pharmacies and Drug Retailers,5-digit,5,31-9092,Medical Assistants,detailed,60,49010
456110,Pharmacies and Drug Retailers,5-digit,5,31-9093,Medical Equipment Preparers,detailed,200,41260
456110,Pharmacies and Drug Retailers,5-digit,5,31-9095,Pharmacy Aides,detailed,27500,36530
456110,Pharmacies and Drug Retailers,5-digit,5,31-9099,"Healthcare Support Workers, All Other",detailed,60,51610
456110,Pharmacies and Drug Retailers,5-digit,5,33-1091,First-Line Supervisors of Security Workers,detailed,30,101920
456110,Pharmacies and Drug Retailers,5-digit,5,33-9032,Security Guards,detailed,320,49200
456110,Pharmacies and Drug Retailers,5-digit,5,33-9099,"Protective Service Workers, All Other",detailed,180,44990
456110,Pharmacies and Drug Retailers,5-digit,5,35-2021,Food Preparation Workers,detailed,110,33870
456110,Pharmacies and Drug Retailers,5-digit,5,35-3023,Fast Food and Counter Workers,detailed,550,27520
456110,Pharmacies and Drug Retailers,5-digit,5,35-3031,Waiters and Waitresses,detailed,**,27570
456110,Pharmacies and Drug Retailers,5-digit,5,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,36880
456110,Pharmacies and Drug Retailers,5-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,710,31990
456110,Pharmacies and Drug Retailers,5-digit,5,37-2012,Maids and Housekeeping Cleaners,detailed,50,40850
456110,Pharmacies and Drug Retailers,5-digit,5,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,11430,53200
456110,Pharmacies and Drug Retailers,5-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,90,101050
456110,Pharmacies and Drug Retailers,5-digit,5,41-2011,Cashiers,detailed,135420,33330
456110,Pharmacies and Drug Retailers,5-digit,5,41-2021,Counter and Rental Clerks,detailed,110,28800
456110,Pharmacies and Drug Retailers,5-digit,5,41-2031,Retail Salespersons,detailed,11100,37250
456110,Pharmacies and Drug Retailers,5-digit,5,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,700,87820
456110,Pharmacies and Drug Retailers,5-digit,5,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,580,94620
456110,Pharmacies and Drug Retailers,5-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,850,67900
456110,Pharmacies and Drug Retailers,5-digit,5,41-9099,"Sales and Related Workers, All Other",detailed,500,77230
456110,Pharmacies and Drug Retailers,5-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4090,58720
456110,Pharmacies and Drug Retailers,5-digit,5,43-3011,Bill and Account Collectors,detailed,460,53490
456110,Pharmacies and Drug Retailers,5-digit,5,43-3021,Billing and Posting Clerks,detailed,3220,46560
456110,Pharmacies and Drug Retailers,5-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3620,51350
456110,Pharmacies and Drug Retailers,5-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,**,53880
456110,Pharmacies and Drug Retailers,5-digit,5,43-3061,Procurement Clerks,detailed,170,45330
456110,Pharmacies and Drug Retailers,5-digit,5,43-3099,"Financial Clerks, All Other",detailed,60,49320
456110,Pharmacies and Drug Retailers,5-digit,5,43-4051,Customer Service Representatives,detailed,11260,42950
456110,Pharmacies and Drug Retailers,5-digit,5,43-4071,File Clerks,detailed,110,40820
456110,Pharmacies and Drug Retailers,5-digit,5,43-4111,"Interviewers, Except Eligibility and Loan",detailed,120,48070
456110,Pharmacies and Drug Retailers,5-digit,5,43-4151,Order Clerks,detailed,860,45060
456110,Pharmacies and Drug Retailers,5-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,**,46820
456110,Pharmacies and Drug Retailers,5-digit,5,43-4171,Receptionists and Information Clerks,detailed,410,40430
456110,Pharmacies and Drug Retailers,5-digit,5,43-4199,"Information and Record Clerks, All Other",detailed,410,45090
456110,Pharmacies and Drug Retailers,5-digit,5,43-5021,Couriers and Messengers,detailed,930,36530
456110,Pharmacies and Drug Retailers,5-digit,5,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,220,39830
456110,Pharmacies and Drug Retailers,5-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,360,57190
456110,Pharmacies and Drug Retailers,5-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,5520,42880
456110,Pharmacies and Drug Retailers,5-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,260,74630
456110,Pharmacies and Drug Retailers,5-digit,5,43-6013,Medical Secretaries and Administrative Assistants,detailed,250,50510
456110,Pharmacies and Drug Retailers,5-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1740,43280
456110,Pharmacies and Drug Retailers,5-digit,5,43-9021,Data Entry Keyers,detailed,1270,44890
456110,Pharmacies and Drug Retailers,5-digit,5,43-9022,Word Processors and Typists,detailed,**,39020
456110,Pharmacies and Drug Retailers,5-digit,5,43-9041,Insurance Claims and Policy Processing Clerks,detailed,1380,55660
456110,Pharmacies and Drug Retailers,5-digit,5,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,170,50610
456110,Pharmacies and Drug Retailers,5-digit,5,43-9061,"Office Clerks, General",detailed,4930,40650
456110,Pharmacies and Drug Retailers,5-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,60,52170
456110,Pharmacies and Drug Retailers,5-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,40,89340
456110,Pharmacies and Drug Retailers,5-digit,5,49-9041,Industrial Machinery Mechanics,detailed,160,81490
456110,Pharmacies and Drug Retailers,5-digit,5,49-9062,Medical Equipment Repairers,detailed,260,48270
456110,Pharmacies and Drug Retailers,5-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,590,51580
456110,Pharmacies and Drug Retailers,5-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,80,84410
456110,Pharmacies and Drug Retailers,5-digit,5,51-3021,Butchers and Meat Cutters,detailed,40,41820
456110,Pharmacies and Drug Retailers,5-digit,5,51-4041,Machinists,detailed,30,49430
456110,Pharmacies and Drug Retailers,5-digit,5,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,200,40610
456110,Pharmacies and Drug Retailers,5-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,190,53440
456110,Pharmacies and Drug Retailers,5-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,410,61650
456110,Pharmacies and Drug Retailers,5-digit,5,53-3031,Driver/Sales Workers,detailed,5410,32600
456110,Pharmacies and Drug Retailers,5-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,380,28820
456110,Pharmacies and Drug Retailers,5-digit,5,53-3033,Light Truck Drivers,detailed,12330,34270
456110,Pharmacies and Drug Retailers,5-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,140,46050
456110,Pharmacies and Drug Retailers,5-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,1510,39400
456110,Pharmacies and Drug Retailers,5-digit,5,53-7064,"Packers and Packagers, Hand",detailed,890,38550
456110,Pharmacies and Drug Retailers,5-digit,5,53-7065,Stockers and Order Fillers,detailed,17220,36960
459110,Sporting Goods Retailers,5-digit,5,00-0000,All Occupations,total,300570,41160
459110,Sporting Goods Retailers,5-digit,5,11-1011,Chief Executives,detailed,210,*
459110,Sporting Goods Retailers,5-digit,5,11-1021,General and Operations Managers,detailed,12690,80850
459110,Sporting Goods Retailers,5-digit,5,11-2021,Marketing Managers,detailed,350,113860
459110,Sporting Goods Retailers,5-digit,5,11-2022,Sales Managers,detailed,2490,85830
459110,Sporting Goods Retailers,5-digit,5,11-3012,Administrative Services Managers,detailed,40,127590
459110,Sporting Goods Retailers,5-digit,5,11-3021,Computer and Information Systems Managers,detailed,100,*
459110,Sporting Goods Retailers,5-digit,5,11-3031,Financial Managers,detailed,110,136800
459110,Sporting Goods Retailers,5-digit,5,11-3051,Industrial Production Managers,detailed,40,87880
459110,Sporting Goods Retailers,5-digit,5,11-3061,Purchasing Managers,detailed,90,120050
459110,Sporting Goods Retailers,5-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,340,82790
459110,Sporting Goods Retailers,5-digit,5,11-3121,Human Resources Managers,detailed,50,122710
459110,Sporting Goods Retailers,5-digit,5,11-9199,"Managers, All Other",detailed,200,93560
459110,Sporting Goods Retailers,5-digit,5,13-1020,Buyers and Purchasing Agents,detailed,2010,60620
459110,Sporting Goods Retailers,5-digit,5,13-1041,Compliance Officers,detailed,150,54070
459110,Sporting Goods Retailers,5-digit,5,13-1071,Human Resources Specialists,detailed,470,63410
459110,Sporting Goods Retailers,5-digit,5,13-1081,Logisticians,detailed,**,55500
459110,Sporting Goods Retailers,5-digit,5,13-1082,Project Management Specialists,detailed,140,81550
459110,Sporting Goods Retailers,5-digit,5,13-1111,Management Analysts,detailed,50,94810
459110,Sporting Goods Retailers,5-digit,5,13-1121,"Meeting, Convention, and Event Planners",detailed,140,57720
459110,Sporting Goods Retailers,5-digit,5,13-1151,Training and Development Specialists,detailed,190,54790
459110,Sporting Goods Retailers,5-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,1260,64610
459110,Sporting Goods Retailers,5-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,620,54630
459110,Sporting Goods Retailers,5-digit,5,13-2011,Accountants and Auditors,detailed,660,81300
459110,Sporting Goods Retailers,5-digit,5,15-1212,Information Security Analysts,detailed,**,128930
