series_id,industry_code,measure_code,year,value
IPUHN446110T301000000,N446110,T30,1993,2.5
IPUHN446110T301000000,N446110,T30,1994,2.9
IPUHN446110T301000000,N446110,T30,1995,4.7
IPUHN446110T301000000,N446110,T30,1996,7.0
IPUHN446110T301000000,N446110,T30,1997,7.6
IPUHN446110T301000000,N446110,T30,1998,9.7
IPUHN446110T301000000,N446110,T30,1999,11.9
IPUHN446110T301000000,N446110,T30,2000,7.9
IPUHN446110T301000000,N446110,T30,2001,8.3
IPUHN446110T301000000,N446110,T30,2002,8.6
IPUHN446110T301000000,N446110,T30,2003,7.5
IPUHN446110T301000000,N446110,T30,2004,2.2
IPUHN446110T301000000,N446110,T30,2005,5.9
IPUHN446110T301000000,N446110,T30,2006,6.6
IPUHN446110T301000000,N446110,T30,2007,5.9
IPUHN446110T301000000,N446110,T30,2008,4.2
IPUHN446110T301000000,N446110,T30,2009,3.0
IPUHN446110T301000000,N446110,T30,2010,2.3
IPUHN446110T301000000,N446110,T30,2011,4.1
IPUHN446110T301000000,N446110,T30,2012,-0.6
IPUHN446110T301000000,N446110,T30,2013,1.4
IPUHN446110T301000000,N446110,T30,2014,5.3
IPUHN446110T301000000,N446110,T30,2015,4.1
IPUHN446110T301000000,N446110,T30,2016,2.9
IPUHN446110T301000000,N446110,T30,2017,2.3
IPUHN446110T301000000,N446110,T30,2018,3.9
IPUHN446110T301000000,N446110,T30,2019,3.1
IPUHN446110T301000000,N446110,T30,2020,4.9
IPUHN446110T301000000,N446110,T30,2021,6.8
IPUHN446110T301000000,N446110,T30,2022,4.1
IPUHN446110T301000000,N446110,T30,2023,2.4
IPUHN446110T301000000,N446110,T30,2024,10.3
IPUHN446110T301000000,N446110,T30,2025,7.9
IPUHN44611_L020000000,N44611_,L02,1987,9684.152
IPUHN44611_L020000000,N44611_,L02,1988,10337.871
IPUHN44611_L020000000,N44611_,L02,1989,11082.779
IPUHN44611_L020000000,N44611_,L02,1990,12094.742
IPUHN44611_L020000000,N44611_,L02,1991,12877.195
IPUHN44611_L020000000,N44611_,L02,1992,13450.245
IPUHN44611_L020000000,N44611_,L02,1993,13497.020
IPUHN44611_L020000000,N44611_,L02,1994,13823.169
IPUHN44611_L020000000,N44611_,L02,1995,14450.762
IPUHN44611_L020000000,N44611_,L02,1996,15049.502
IPUHN44611_L020000000,N44611_,L02,1997,15698.113
IPUHN44611_L020000000,N44611_,L02,1998,16744.935
IPUHN44611_L020000000,N44611_,L02,1999,18019.870
IPUHN44611_L020000000,N44611_,L02,2000,19064.589
IPUHN44611_L020000000,N44611_,L02,2001,20334.330
IPUHN44611_L020000000,N44611_,L02,2002,21164.168
IPUHN44611_L020000000,N44611_,L02,2003,22432.849
IPUHN44611_L020000000,N44611_,L02,2004,24100.576
IPUHN44611_L020000000,N44611_,L02,2005,25277.997
IPUHN44611_L020000000,N44611_,L02,2006,26871.012
IPUHN44611_L020000000,N44611_,L02,2007,29231.166
IPUHN44611_L020000000,N44611_,L02,2008,30202.663
IPUHN44611_L020000000,N44611_,L02,2009,30844.017
IPUHN44611_L020000000,N44611_,L02,2010,30972.408
IPUHN44611_L020000000,N44611_,L02,2011,31785.422
IPUHN44611_L020000000,N44611_,L02,2012,31779.903
IPUHN44611_L020000000,N44611_,L02,2013,32575.435
IPUHN44611_L020000000,N44611_,L02,2014,33391.603
IPUHN44611_L020000000,N44611_,L02,2015,34331.094
IPUHN44611_L020000000,N44611_,L02,2016,35345.845
IPUHN44611_L020000000,N44611_,L02,2017,35979.836
IPUHN44611_L020000000,N44611_,L02,2018,35721.031
IPUHN44611_L020000000,N44611_,L02,2019,35760.017
IPUHN44611_L020000000,N44611_,L02,2020,36904.275
IPUHN44611_L020000000,N44611_,L02,2021,38573.123
IPUHN44611_L020000000,N44611_,L02,2022,37733.986
IPUHN44611_L020000000,N44611_,L02,2023,38204.564
IPUHN44611_L020000000,N44611_,L02,2024,38684.042
IPUHN44611_L020000000,N44611_,L02,2025,37413.255
IPUHN44611_L021000000,N44611_,L02,1988,6.8
IPUHN44611_L021000000,N44611_,L02,1989,7.2
IPUHN44611_L021000000,N44611_,L02,1990,9.1
IPUHN44611_L021000000,N44611_,L02,1991,6.5
IPUHN44611_L021000000,N44611_,L02,1992,4.5
IPUHN44611_L021000000,N44611_,L02,1993,0.3
IPUHN44611_L021000000,N44611_,L02,1994,2.4
IPUHN44611_L021000000,N44611_,L02,1995,4.5
IPUHN44611_L021000000,N44611_,L02,1996,4.1
IPUHN44611_L021000000,N44611_,L02,1997,4.3
IPUHN44611_L021000000,N44611_,L02,1998,6.7
IPUHN44611_L021000000,N44611_,L02,1999,7.6
IPUHN44611_L021000000,N44611_,L02,2000,5.8
IPUHN44611_L021000000,N44611_,L02,2001,6.7
IPUHN44611_L021000000,N44611_,L02,2002,4.1
IPUHN44611_L021000000,N44611_,L02,2003,6.0
IPUHN44611_L021000000,N44611_,L02,2004,7.4
IPUHN44611_L021000000,N44611_,L02,2005,4.9
IPUHN44611_L021000000,N44611_,L02,2006,6.3
IPUHN44611_L021000000,N44611_,L02,2007,8.8
IPUHN44611_L021000000,N44611_,L02,2008,3.3
IPUHN44611_L021000000,N44611_,L02,2009,2.1
IPUHN44611_L021000000,N44611_,L02,2010,0.4
IPUHN44611_L021000000,N44611_,L02,2011,2.6
IPUHN44611_L021000000,N44611_,L02,2012,0.0
IPUHN44611_L021000000,N44611_,L02,2013,2.5
IPUHN44611_L021000000,N44611_,L02,2014,2.5
IPUHN44611_L021000000,N44611_,L02,2015,2.8
IPUHN44611_L021000000,N44611_,L02,2016,3.0
IPUHN44611_L021000000,N44611_,L02,2017,1.8
IPUHN44611_L021000000,N44611_,L02,2018,-0.7
IPUHN44611_L021000000,N44611_,L02,2019,0.1
IPUHN44611_L021000000,N44611_,L02,2020,3.2
IPUHN44611_L021000000,N44611_,L02,2021,4.5
IPUHN44611_L021000000,N44611_,L02,2022,-2.2
IPUHN44611_L021000000,N44611_,L02,2023,1.2
IPUHN44611_L021000000,N44611_,L02,2024,1.3
IPUHN44611_L021000000,N44611_,L02,2025,-3.3
IPUHN44611_T300000000,N44611_,T30,1987,54145.000
IPUHN44611_T300000000,N44611_,T30,1988,57845.000
IPUHN44611_T300000000,N44611_,T30,1989,63346.000
IPUHN44611_T300000000,N44611_,T30,1990,70561.000
IPUHN44611_T300000000,N44611_,T30,1991,75543.000
IPUHN44611_T300000000,N44611_,T30,1992,77791.000
IPUHN44611_T300000000,N44611_,T30,1993,79707.000
IPUHN44611_T300000000,N44611_,T30,1994,81994.000
IPUHN44611_T300000000,N44611_,T30,1995,85840.000
IPUHN44611_T300000000,N44611_,T30,1996,91810.000
IPUHN44611_T300000000,N44611_,T30,1997,98823.000
IPUHN44611_T300000000,N44611_,T30,1998,108415.000
IPUHN44611_T300000000,N44611_,T30,1999,121282.000
IPUHN44611_T300000000,N44611_,T30,2000,130857.000
IPUHN44611_T300000000,N44611_,T30,2001,141772.000
IPUHN44611_T300000000,N44611_,T30,2002,153936.000
IPUHN44611_T300000000,N44611_,T30,2003,165524.000
IPUHN44611_T300000000,N44611_,T30,2004,169231.000
IPUHN44611_T300000000,N44611_,T30,2005,179170.000
IPUHN44611_T300000000,N44611_,T30,2006,191018.000
IPUHN44611_T300000000,N44611_,T30,2007,202284.000
IPUHN44611_T300000000,N44611_,T30,2008,210857.000
IPUHN44611_T300000000,N44611_,T30,2009,217260.000
IPUHN44611_T300000000,N44611_,T30,2010,222230.000
IPUHN44611_T300000000,N44611_,T30,2011,231249.000
IPUHN44611_T300000000,N44611_,T30,2012,229951.000
IPUHN44611_T300000000,N44611_,T30,2013,233092.000
IPUHN44611_T300000000,N44611_,T30,2014,245533.000
IPUHN44611_T300000000,N44611_,T30,2015,255637.000
IPUHN44611_T300000000,N44611_,T30,2016,262949.000
IPUHN44611_T300000000,N44611_,T30,2017,269054.000
IPUHN44611_T300000000,N44611_,T30,2018,279524.000
IPUHN44611_T300000000,N44611_,T30,2019,288301.000
IPUHN44611_T300000000,N44611_,T30,2020,302437.000
IPUHN44611_T300000000,N44611_,T30,2021,322981.000
IPUHN44611_T300000000,N44611_,T30,2022,336296.000
IPUHN44611_T300000000,N44611_,T30,2023,344209.094
IPUHN44611_T300000000,N44611_,T30,2024,379674.660
IPUHN44611_T300000000,N44611_,T30,2025,409758.602
IPUHN44611_T301000000,N44611_,T30,1988,6.8
IPUHN44611_T301000000,N44611_,T30,1989,9.5
IPUHN44611_T301000000,N44611_,T30,1990,11.4
IPUHN44611_T301000000,N44611_,T30,1991,7.1
IPUHN44611_T301000000,N44611_,T30,1992,3.0
IPUHN44611_T301000000,N44611_,T30,1993,2.5
IPUHN44611_T301000000,N44611_,T30,1994,2.9
IPUHN44611_T301000000,N44611_,T30,1995,4.7
IPUHN44611_T301000000,N44611_,T30,1996,7.0
IPUHN44611_T301000000,N44611_,T30,1997,7.6
IPUHN44611_T301000000,N44611_,T30,1998,9.7
IPUHN44611_T301000000,N44611_,T30,1999,11.9
IPUHN44611_T301000000,N44611_,T30,2000,7.9
IPUHN44611_T301000000,N44611_,T30,2001,8.3
IPUHN44611_T301000000,N44611_,T30,2002,8.6
IPUHN44611_T301000000,N44611_,T30,2003,7.5
IPUHN44611_T301000000,N44611_,T30,2004,2.2
IPUHN44611_T301000000,N44611_,T30,2005,5.9
IPUHN44611_T301000000,N44611_,T30,2006,6.6
IPUHN44611_T301000000,N44611_,T30,2007,5.9
IPUHN44611_T301000000,N44611_,T30,2008,4.2
IPUHN44611_T301000000,N44611_,T30,2009,3.0
IPUHN44611_T301000000,N44611_,T30,2010,2.3
IPUHN44611_T301000000,N44611_,T30,2011,4.1
IPUHN44611_T301000000,N44611_,T30,2012,-0.6
IPUHN44611_T301000000,N44611_,T30,2013,1.4
IPUHN44611_T301000000,N44611_,T30,2014,5.3
IPUHN44611_T301000000,N44611_,T30,2015,4.1
IPUHN44611_T301000000,N44611_,T30,2016,2.9
IPUHN44611_T301000000,N44611_,T30,2017,2.3
IPUHN44611_T301000000,N44611_,T30,2018,3.9
IPUHN44611_T301000000,N44611_,T30,2019,3.1
IPUHN44611_T301000000,N44611_,T30,2020,4.9
IPUHN44611_T301000000,N44611_,T30,2021,6.8
IPUHN44611_T301000000,N44611_,T30,2022,4.1
IPUHN44611_T301000000,N44611_,T30,2023,2.4
IPUHN44611_T301000000,N44611_,T30,2024,10.3
IPUHN44611_T301000000,N44611_,T30,2025,7.9
IPUHN446120L020000000,N446120,L02,1987,1591.033
IPUHN446120L020000000,N446120,L02,1988,1471.917
IPUHN446120L020000000,N446120,L02,1989,1612.573
IPUHN446120L020000000,N446120,L02,1990,1678.174
IPUHN446120L020000000,N446120,L02,1991,1759.933
IPUHN446120L020000000,N446120,L02,1992,1818.994
IPUHN446120L020000000,N446120,L02,1993,1713.446
IPUHN446120L020000000,N446120,L02,1994,1750.559
IPUHN446120L020000000,N446120,L02,1995,1801.487
IPUHN446120L020000000,N446120,L02,1996,1986.078
IPUHN446120L020000000,N446120,L02,1997,2043.836
IPUHN446120L020000000,N446120,L02,1998,2151.729
IPUHN446120L020000000,N446120,L02,1999,2308.825
IPUHN446120L020000000,N446120,L02,2000,2456.524
IPUHN446120L020000000,N446120,L02,2001,2512.345
IPUHN446120L020000000,N446120,L02,2002,2566.974
IPUHN446120L020000000,N446120,L02,2003,2908.177
IPUHN446120L020000000,N446120,L02,2004,2790.888
IPUHN446120L020000000,N446120,L02,2005,3181.049
IPUHN446120L020000000,N446120,L02,2006,3290.126
IPUHN446120L020000000,N446120,L02,2007,3620.141
IPUHN446120L020000000,N446120,L02,2008,3644.231
IPUHN446120L020000000,N446120,L02,2009,3528.901
IPUHN446120L020000000,N446120,L02,2010,3616.583
IPUHN446120L020000000,N446120,L02,2011,3894.155
IPUHN446120L020000000,N446120,L02,2012,4046.406
IPUHN446120L020000000,N446120,L02,2013,4158.638
IPUHN446120L020000000,N446120,L02,2014,4400.324
IPUHN446120L020000000,N446120,L02,2015,4753.585
IPUHN446120L020000000,N446120,L02,2016,4849.176
IPUHN446120L020000000,N446120,L02,2017,5353.147
IPUHN446120L020000000,N446120,L02,2018,5746.812
IPUHN446120L020000000,N446120,L02,2019,5992.694
IPUHN446120L020000000,N446120,L02,2020,5287.366
IPUHN446120L020000000,N446120,L02,2021,5901.552
IPUHN446120L020000000,N446120,L02,2022,6381.351
IPUHN446120L020000000,N446120,L02,2023,7279.342
IPUHN446120L020000000,N446120,L02,2024,7240.764
IPUHN446120L020000000,N446120,L02,2025,7597.602
IPUHN446120L021000000,N446120,L02,1988,-7.5
IPUHN446120L021000000,N446120,L02,1989,9.6
IPUHN446120L021000000,N446120,L02,1990,4.1
IPUHN446120L021000000,N446120,L02,1991,4.9
IPUHN446120L021000000,N446120,L02,1992,3.4
IPUHN446120L021000000,N446120,L02,1993,-5.8
IPUHN446120L021000000,N446120,L02,1994,2.2
IPUHN446120L021000000,N446120,L02,1995,2.9
IPUHN446120L021000000,N446120,L02,1996,10.2
IPUHN446120L021000000,N446120,L02,1997,2.9
IPUHN446120L021000000,N446120,L02,1998,5.3
IPUHN446120L021000000,N446120,L02,1999,7.3
IPUHN446120L021000000,N446120,L02,2000,6.4
IPUHN446120L021000000,N446120,L02,2001,2.3
IPUHN446120L021000000,N446120,L02,2002,2.2
IPUHN446120L021000000,N446120,L02,2003,13.3
IPUHN446120L021000000,N446120,L02,2004,-4.0
IPUHN446120L021000000,N446120,L02,2005,14.0
IPUHN446120L021000000,N446120,L02,2006,3.4
IPUHN446120L021000000,N446120,L02,2007,10.0
IPUHN446120L021000000,N446120,L02,2008,0.7
IPUHN446120L021000000,N446120,L02,2009,-3.2
IPUHN446120L021000000,N446120,L02,2010,2.5
IPUHN446120L021000000,N446120,L02,2011,7.7
IPUHN446120L021000000,N446120,L02,2012,3.9
IPUHN446120L021000000,N446120,L02,2013,2.8
IPUHN446120L021000000,N446120,L02,2014,5.8
IPUHN446120L021000000,N446120,L02,2015,8.0
IPUHN446120L021000000,N446120,L02,2016,2.0
IPUHN446120L021000000,N446120,L02,2017,10.4
IPUHN446120L021000000,N446120,L02,2018,7.4
IPUHN446120L021000000,N446120,L02,2019,4.3
IPUHN446120L021000000,N446120,L02,2020,-11.8
IPUHN446120L021000000,N446120,L02,2021,11.6
IPUHN446120L021000000,N446120,L02,2022,8.1
IPUHN446120L021000000,N446120,L02,2023,14.1
IPUHN446120L021000000,N446120,L02,2024,-0.5
IPUHN446120L021000000,N446120,L02,2025,4.9
IPUHN446120T300000000,N446120,T30,1987,1772.000
IPUHN446120T300000000,N446120,T30,1988,1917.000
IPUHN446120T300000000,N446120,T30,1989,2058.000
IPUHN446120T300000000,N446120,T30,1990,2481.000
IPUHN446120T300000000,N446120,T30,1991,2306.000
IPUHN446120T300000000,N446120,T30,1992,2540.000
IPUHN446120T300000000,N446120,T30,1993,2893.000
IPUHN446120T300000000,N446120,T30,1994,3293.000
IPUHN446120T300000000,N446120,T30,1995,3819.000
IPUHN446120T300000000,N446120,T30,1996,4310.000
IPUHN446120T300000000,N446120,T30,1997,4817.000
IPUHN446120T300000000,N446120,T30,1998,5171.000
IPUHN446120T300000000,N446120,T30,1999,5264.000
IPUHN446120T300000000,N446120,T30,2000,6266.000
IPUHN446120T300000000,N446120,T30,2001,6694.000
IPUHN446120T300000000,N446120,T30,2002,7062.000
IPUHN446120T300000000,N446120,T30,2003,7626.000
IPUHN446120T300000000,N446120,T30,2004,9063.000
IPUHN446120T300000000,N446120,T30,2005,9599.000
IPUHN446120T300000000,N446120,T30,2006,10492.000
IPUHN446120T300000000,N446120,T30,2007,11682.000
IPUHN446120T300000000,N446120,T30,2008,12183.000
IPUHN446120T300000000,N446120,T30,2009,12107.000
IPUHN446120T300000000,N446120,T30,2010,13247.000
IPUHN446120T300000000,N446120,T30,2011,14131.000
IPUHN446120T300000000,N446120,T30,2012,16118.000
IPUHN446120T300000000,N446120,T30,2013,17452.000
IPUHN446120T300000000,N446120,T30,2014,18932.000
IPUHN446120T300000000,N446120,T30,2015,20845.000
IPUHN446120T300000000,N446120,T30,2016,22969.000
IPUHN446120T300000000,N446120,T30,2017,24294.000
IPUHN446120T300000000,N446120,T30,2018,25700.000
IPUHN446120T300000000,N446120,T30,2019,25466.000
IPUHN446120T300000000,N446120,T30,2020,22562.000
IPUHN446120T300000000,N446120,T30,2021,26946.000
IPUHN446120T300000000,N446120,T30,2022,28356.000
IPUHN446120T300000000,N446120,T30,2023,31697.274
IPUHN446120T300000000,N446120,T30,2024,33153.855
IPUHN446120T300000000,N446120,T30,2025,33464.109
IPUHN446120T301000000,N446120,T30,1988,8.2
IPUHN446120T301000000,N446120,T30,1989,7.4
IPUHN446120T301000000,N446120,T30,1990,20.6
IPUHN446120T301000000,N446120,T30,1991,-7.1
IPUHN446120T301000000,N446120,T30,1992,10.1
IPUHN446120T301000000,N446120,T30,1993,13.9
IPUHN446120T301000000,N446120,T30,1994,13.8
IPUHN446120T301000000,N446120,T30,1995,16.0
IPUHN446120T301000000,N446120,T30,1996,12.9
IPUHN446120T301000000,N446120,T30,1997,11.8
IPUHN446120T301000000,N446120,T30,1998,7.3
IPUHN446120T301000000,N446120,T30,1999,1.8
IPUHN446120T301000000,N446120,T30,2000,19.0
IPUHN446120T301000000,N446120,T30,2001,6.8
IPUHN446120T301000000,N446120,T30,2002,5.5
IPUHN446120T301000000,N446120,T30,2003,8.0
IPUHN446120T301000000,N446120,T30,2004,18.8
IPUHN446120T301000000,N446120,T30,2005,5.9
IPUHN446120T301000000,N446120,T30,2006,9.3
IPUHN446120T301000000,N446120,T30,2007,11.3
IPUHN446120T301000000,N446120,T30,2008,4.3
IPUHN446120T301000000,N446120,T30,2009,-0.6
IPUHN446120T301000000,N446120,T30,2010,9.4
IPUHN446120T301000000,N446120,T30,2011,6.7
IPUHN446120T301000000,N446120,T30,2012,14.1
IPUHN446120T301000000,N446120,T30,2013,8.3
IPUHN446120T301000000,N446120,T30,2014,8.5
IPUHN446120T301000000,N446120,T30,2015,10.1
IPUHN446120T301000000,N446120,T30,2016,10.2
IPUHN446120T301000000,N446120,T30,2017,5.8
IPUHN446120T301000000,N446120,T30,2018,5.8
IPUHN446120T301000000,N446120,T30,2019,-0.9
IPUHN446120T301000000,N446120,T30,2020,-11.4
IPUHN446120T301000000,N446120,T30,2021,19.4
IPUHN446120T301000000,N446120,T30,2022,5.2
IPUHN446120T301000000,N446120,T30,2023,11.8
IPUHN446120T301000000,N446120,T30,2024,4.6
IPUHN446120T301000000,N446120,T30,2025,0.9
IPUHN44612_L020000000,N44612_,L02,1987,1591.033
IPUHN44612_L020000000,N44612_,L02,1988,1471.917
IPUHN44612_L020000000,N44612_,L02,1989,1612.573
IPUHN44612_L020000000,N44612_,L02,1990,1678.174
IPUHN44612_L020000000,N44612_,L02,1991,1759.933
IPUHN44612_L020000000,N44612_,L02,1992,1818.994
IPUHN44612_L020000000,N44612_,L02,1993,1713.446
IPUHN44612_L020000000,N44612_,L02,1994,1750.559
IPUHN44612_L020000000,N44612_,L02,1995,1801.487
IPUHN44612_L020000000,N44612_,L02,1996,1986.078
IPUHN44612_L020000000,N44612_,L02,1997,2043.836
IPUHN44612_L020000000,N44612_,L02,1998,2151.729
IPUHN44612_L020000000,N44612_,L02,1999,2308.825
IPUHN44612_L020000000,N44612_,L02,2000,2456.524
IPUHN44612_L020000000,N44612_,L02,2001,2512.345
IPUHN44612_L020000000,N44612_,L02,2002,2566.974
IPUHN44612_L020000000,N44612_,L02,2003,2908.177
IPUHN44612_L020000000,N44612_,L02,2004,2790.888
IPUHN44612_L020000000,N44612_,L02,2005,3181.049
IPUHN44612_L020000000,N44612_,L02,2006,3290.126
IPUHN44612_L020000000,N44612_,L02,2007,3620.141
IPUHN44612_L020000000,N44612_,L02,2008,3644.231
IPUHN44612_L020000000,N44612_,L02,2009,3528.901
IPUHN44612_L020000000,N44612_,L02,2010,3616.583
IPUHN44612_L020000000,N44612_,L02,2011,3894.155
IPUHN44612_L020000000,N44612_,L02,2012,4046.406
IPUHN44612_L020000000,N44612_,L02,2013,4158.638
IPUHN44612_L020000000,N44612_,L02,2014,4400.324
IPUHN44612_L020000000,N44612_,L02,2015,4753.585
IPUHN44612_L020000000,N44612_,L02,2016,4849.176
IPUHN44612_L020000000,N44612_,L02,2017,5353.147
IPUHN44612_L020000000,N44612_,L02,2018,5746.812
IPUHN44612_L020000000,N44612_,L02,2019,5992.694
IPUHN44612_L020000000,N44612_,L02,2020,5287.366
IPUHN44612_L020000000,N44612_,L02,2021,5901.552
IPUHN44612_L020000000,N44612_,L02,2022,6381.351
IPUHN44612_L020000000,N44612_,L02,2023,7279.342
IPUHN44612_L020000000,N44612_,L02,2024,7240.764
IPUHN44612_L020000000,N44612_,L02,2025,7597.602
IPUHN44612_L021000000,N44612_,L02,1988,-7.5
IPUHN44612_L021000000,N44612_,L02,1989,9.6
IPUHN44612_L021000000,N44612_,L02,1990,4.1
IPUHN44612_L021000000,N44612_,L02,1991,4.9
IPUHN44612_L021000000,N44612_,L02,1992,3.4
IPUHN44612_L021000000,N44612_,L02,1993,-5.8
IPUHN44612_L021000000,N44612_,L02,1994,2.2
IPUHN44612_L021000000,N44612_,L02,1995,2.9
IPUHN44612_L021000000,N44612_,L02,1996,10.2
IPUHN44612_L021000000,N44612_,L02,1997,2.9
IPUHN44612_L021000000,N44612_,L02,1998,5.3
IPUHN44612_L021000000,N44612_,L02,1999,7.3
IPUHN44612_L021000000,N44612_,L02,2000,6.4
IPUHN44612_L021000000,N44612_,L02,2001,2.3
IPUHN44612_L021000000,N44612_,L02,2002,2.2
IPUHN44612_L021000000,N44612_,L02,2003,13.3
IPUHN44612_L021000000,N44612_,L02,2004,-4.0
IPUHN44612_L021000000,N44612_,L02,2005,14.0
IPUHN44612_L021000000,N44612_,L02,2006,3.4
IPUHN44612_L021000000,N44612_,L02,2007,10.0
IPUHN44612_L021000000,N44612_,L02,2008,0.7
IPUHN44612_L021000000,N44612_,L02,2009,-3.2
IPUHN44612_L021000000,N44612_,L02,2010,2.5
IPUHN44612_L021000000,N44612_,L02,2011,7.7
IPUHN44612_L021000000,N44612_,L02,2012,3.9
IPUHN44612_L021000000,N44612_,L02,2013,2.8
IPUHN44612_L021000000,N44612_,L02,2014,5.8
IPUHN44612_L021000000,N44612_,L02,2015,8.0
IPUHN44612_L021000000,N44612_,L02,2016,2.0
IPUHN44612_L021000000,N44612_,L02,2017,10.4
IPUHN44612_L021000000,N44612_,L02,2018,7.4
IPUHN44612_L021000000,N44612_,L02,2019,4.3
IPUHN44612_L021000000,N44612_,L02,2020,-11.8
IPUHN44612_L021000000,N44612_,L02,2021,11.6
IPUHN44612_L021000000,N44612_,L02,2022,8.1
IPUHN44612_L021000000,N44612_,L02,2023,14.1
IPUHN44612_L021000000,N44612_,L02,2024,-0.5
IPUHN44612_L021000000,N44612_,L02,2025,4.9
IPUHN44612_T300000000,N44612_,T30,1987,1772.000
IPUHN44612_T300000000,N44612_,T30,1988,1917.000
IPUHN44612_T300000000,N44612_,T30,1989,2058.000
IPUHN44612_T300000000,N44612_,T30,1990,2481.000
IPUHN44612_T300000000,N44612_,T30,1991,2306.000
IPUHN44612_T300000000,N44612_,T30,1992,2540.000
IPUHN44612_T300000000,N44612_,T30,1993,2893.000
IPUHN44612_T300000000,N44612_,T30,1994,3293.000
IPUHN44612_T300000000,N44612_,T30,1995,3819.000
IPUHN44612_T300000000,N44612_,T30,1996,4310.000
IPUHN44612_T300000000,N44612_,T30,1997,4817.000
IPUHN44612_T300000000,N44612_,T30,1998,5171.000
IPUHN44612_T300000000,N44612_,T30,1999,5264.000
IPUHN44612_T300000000,N44612_,T30,2000,6266.000
IPUHN44612_T300000000,N44612_,T30,2001,6694.000
IPUHN44612_T300000000,N44612_,T30,2002,7062.000
IPUHN44612_T300000000,N44612_,T30,2003,7626.000
IPUHN44612_T300000000,N44612_,T30,2004,9063.000
IPUHN44612_T300000000,N44612_,T30,2005,9599.000
IPUHN44612_T300000000,N44612_,T30,2006,10492.000
IPUHN44612_T300000000,N44612_,T30,2007,11682.000
IPUHN44612_T300000000,N44612_,T30,2008,12183.000
IPUHN44612_T300000000,N44612_,T30,2009,12107.000
IPUHN44612_T300000000,N44612_,T30,2010,13247.000
IPUHN44612_T300000000,N44612_,T30,2011,14131.000
IPUHN44612_T300000000,N44612_,T30,2012,16118.000
IPUHN44612_T300000000,N44612_,T30,2013,17452.000
IPUHN44612_T300000000,N44612_,T30,2014,18932.000
IPUHN44612_T300000000,N44612_,T30,2015,20845.000
IPUHN44612_T300000000,N44612_,T30,2016,22969.000
IPUHN44612_T300000000,N44612_,T30,2017,24294.000
IPUHN44612_T300000000,N44612_,T30,2018,25700.000
IPUHN44612_T300000000,N44612_,T30,2019,25466.000
IPUHN44612_T300000000,N44612_,T30,2020,22562.000
IPUHN44612_T300000000,N44612_,T30,2021,26946.000
IPUHN44612_T300000000,N44612_,T30,2022,28356.000
IPUHN44612_T300000000,N44612_,T30,2023,31697.274
IPUHN44612_T300000000,N44612_,T30,2024,33153.855
IPUHN44612_T300000000,N44612_,T30,2025,33464.109
IPUHN44612_T301000000,N44612_,T30,1988,8.2
IPUHN44612_T301000000,N44612_,T30,1989,7.4
IPUHN44612_T301000000,N44612_,T30,1990,20.6
IPUHN44612_T301000000,N44612_,T30,1991,-7.1
IPUHN44612_T301000000,N44612_,T30,1992,10.1
IPUHN44612_T301000000,N44612_,T30,1993,13.9
IPUHN44612_T301000000,N44612_,T30,1994,13.8
IPUHN44612_T301000000,N44612_,T30,1995,16.0
IPUHN44612_T301000000,N44612_,T30,1996,12.9
IPUHN44612_T301000000,N44612_,T30,1997,11.8
IPUHN44612_T301000000,N44612_,T30,1998,7.3
IPUHN44612_T301000000,N44612_,T30,1999,1.8
IPUHN44612_T301000000,N44612_,T30,2000,19.0
IPUHN44612_T301000000,N44612_,T30,2001,6.8
IPUHN44612_T301000000,N44612_,T30,2002,5.5
IPUHN44612_T301000000,N44612_,T30,2003,8.0
IPUHN44612_T301000000,N44612_,T30,2004,18.8
IPUHN44612_T301000000,N44612_,T30,2005,5.9
IPUHN44612_T301000000,N44612_,T30,2006,9.3
IPUHN44612_T301000000,N44612_,T30,2007,11.3
IPUHN44612_T301000000,N44612_,T30,2008,4.3
IPUHN44612_T301000000,N44612_,T30,2009,-0.6
IPUHN44612_T301000000,N44612_,T30,2010,9.4
IPUHN44612_T301000000,N44612_,T30,2011,6.7
IPUHN44612_T301000000,N44612_,T30,2012,14.1
IPUHN44612_T301000000,N44612_,T30,2013,8.3
IPUHN44612_T301000000,N44612_,T30,2014,8.5
IPUHN44612_T301000000,N44612_,T30,2015,10.1
IPUHN44612_T301000000,N44612_,T30,2016,10.2
IPUHN44612_T301000000,N44612_,T30,2017,5.8
IPUHN44612_T301000000,N44612_,T30,2018,5.8
IPUHN44612_T301000000,N44612_,T30,2019,-0.9
IPUHN44612_T301000000,N44612_,T30,2020,-11.4
IPUHN44612_T301000000,N44612_,T30,2021,19.4
IPUHN44612_T301000000,N44612_,T30,2022,5.2
IPUHN44612_T301000000,N44612_,T30,2023,11.8
IPUHN44612_T301000000,N44612_,T30,2024,4.6
IPUHN44612_T301000000,N44612_,T30,2025,0.9
IPUHN446130L020000000,N446130,L02,1987,1103.510
IPUHN446130L020000000,N446130,L02,1988,1114.563
IPUHN446130L020000000,N446130,L02,1989,1275.904
IPUHN446130L020000000,N446130,L02,1990,1405.648
IPUHN446130L020000000,N446130,L02,1991,1416.649
IPUHN446130L020000000,N446130,L02,1992,1454.917
IPUHN446130L020000000,N446130,L02,1993,1493.480
IPUHN446130L020000000,N446130,L02,1994,1564.503
