NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,A_MEAN
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,35-9021,Dishwashers,detailed,2140,34010
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2330,33750
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,310,35470
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,50,72180
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,50,70970
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,1480,41080
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,37-2012,Maids and Housekeeping Cleaners,detailed,30,47250
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,37-3011,Landscaping and Groundskeeping Workers,detailed,610,44720
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,40,75140
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,39-6012,Concierges,detailed,90,57130
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,39-7010,Tour and Travel Guides,detailed,660,42270
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,39-9032,Recreation Workers,detailed,40,35850
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1090,66460
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,2000,78190
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-2011,Cashiers,detailed,620,32820
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-2031,Retail Salespersons,detailed,8420,42550
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,310,71380
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,150,58790
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,13790,67020
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-9011,Demonstrators and Product Promoters,detailed,11270,43510
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,41-9099,"Sales and Related Workers, All Other",detailed,910,63730
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,900,74960
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-3021,Billing and Posting Clerks,detailed,200,59390
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1970,52760
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,200,61660
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-3061,Procurement Clerks,detailed,120,57400
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-4051,Customer Service Representatives,detailed,1980,44990
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-4151,Order Clerks,detailed,210,47620
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,120,57980
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-4171,Receptionists and Information Clerks,detailed,200,39360
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,240,52560
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,1680,64430
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2940,53080
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,410,48270
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,320,72340
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1790,49590
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-9021,Data Entry Keyers,detailed,70,45710
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-9061,"Office Clerks, General",detailed,2000,47120
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,90,48670
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,710,68100
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,45-2091,Agricultural Equipment Operators,detailed,510,48500
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,4660,41510
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,45-2099,"Agricultural Workers, All Other",detailed,70,48690
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,47-2111,Electricians,detailed,770,83480
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,80,78710
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,1550,90580
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,140,77900
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,700,66220
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,**,68760
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,**,57400
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9041,Industrial Machinery Mechanics,detailed,6050,70610
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9043,"Maintenance Workers, Machinery",detailed,1590,71940
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,5940,62690
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,1110,53980
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,50,52820
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,380,53200
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,6880,75010
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-2090,Miscellaneous Assemblers and Fabricators,detailed,260,53710
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-3011,Bakers,detailed,**,48530
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,960,58620
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-3092,Food Batchmakers,detailed,2680,52870
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-3099,"Food Processing Workers, All Other",detailed,380,48400
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,120,46740
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-4041,Machinists,detailed,490,83110
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,350,52640
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,110,53240
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-8021,Stationary Engineers and Boiler Operators,detailed,140,81630
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,**,67850
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,24600,55970
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,340,46450
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,1650,49890
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,40,49540
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,480,56980
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,4490,53110
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,29230,52040
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,270,48240
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,370,42260
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,40,55070
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9198,Helpers--Production Workers,detailed,1370,44710
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,51-9199,"Production Workers, All Other",detailed,1300,52610
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,2520,75640
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-3031,Driver/Sales Workers,detailed,4690,52220
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,5190,59710
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-3033,Light Truck Drivers,detailed,1910,47380
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-3053,Shuttle Drivers and Chauffeurs,detailed,110,61630
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-6021,Parking Attendants,detailed,40,35840
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7011,Conveyor Operators and Tenders,detailed,200,49830
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,9650,48900
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7061,Cleaners of Vehicles and Equipment,detailed,420,44300
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,11370,46230
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7063,Machine Feeders and Offbearers,detailed,40,*
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7064,"Packers and Packagers, Hand",detailed,680,35640
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7065,Stockers and Order Fillers,detailed,3600,45100
312000,Beverage and Tobacco Product Manufacturing,3-digit,5,53-7199,"Material Moving Workers, All Other",detailed,120,50970
313000,Textile Mills,3-digit,5,00-0000,All Occupations,total,83420,51120
313000,Textile Mills,3-digit,5,11-1011,Chief Executives,detailed,60,235710
313000,Textile Mills,3-digit,5,11-1021,General and Operations Managers,detailed,1350,145310
313000,Textile Mills,3-digit,5,11-2021,Marketing Managers,detailed,100,130750
313000,Textile Mills,3-digit,5,11-2022,Sales Managers,detailed,230,156750
313000,Textile Mills,3-digit,5,11-3012,Administrative Services Managers,detailed,40,105040
313000,Textile Mills,3-digit,5,11-3013,Facilities Managers,detailed,60,107500
313000,Textile Mills,3-digit,5,11-3021,Computer and Information Systems Managers,detailed,80,160340
313000,Textile Mills,3-digit,5,11-3031,Financial Managers,detailed,210,161010
313000,Textile Mills,3-digit,5,11-3051,Industrial Production Managers,detailed,1260,109380
313000,Textile Mills,3-digit,5,11-3061,Purchasing Managers,detailed,60,134990
313000,Textile Mills,3-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,150,100490
313000,Textile Mills,3-digit,5,11-3121,Human Resources Managers,detailed,120,114300
313000,Textile Mills,3-digit,5,11-9041,Architectural and Engineering Managers,detailed,110,243550
313000,Textile Mills,3-digit,5,11-9199,"Managers, All Other",detailed,160,118600
313000,Textile Mills,3-digit,5,13-1020,Buyers and Purchasing Agents,detailed,300,69700
313000,Textile Mills,3-digit,5,13-1041,Compliance Officers,detailed,40,86240
313000,Textile Mills,3-digit,5,13-1071,Human Resources Specialists,detailed,510,70870
313000,Textile Mills,3-digit,5,13-1081,Logisticians,detailed,140,71440
313000,Textile Mills,3-digit,5,13-1082,Project Management Specialists,detailed,180,113350
313000,Textile Mills,3-digit,5,13-1111,Management Analysts,detailed,30,92660
313000,Textile Mills,3-digit,5,13-1151,Training and Development Specialists,detailed,470,49310
313000,Textile Mills,3-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,140,85280
313000,Textile Mills,3-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,120,*
313000,Textile Mills,3-digit,5,13-2011,Accountants and Auditors,detailed,420,90580
313000,Textile Mills,3-digit,5,15-1211,Computer Systems Analysts,detailed,40,90130
313000,Textile Mills,3-digit,5,15-1232,Computer User Support Specialists,detailed,150,61800
313000,Textile Mills,3-digit,5,15-1244,Network and Computer Systems Administrators,detailed,80,79320
313000,Textile Mills,3-digit,5,15-1252,Software Developers,detailed,30,101000
313000,Textile Mills,3-digit,5,15-1299,"Computer Occupations, All Other",detailed,50,70260
313000,Textile Mills,3-digit,5,17-2071,Electrical Engineers,detailed,30,108140
313000,Textile Mills,3-digit,5,17-2112,Industrial Engineers,detailed,1100,94260
313000,Textile Mills,3-digit,5,17-2141,Mechanical Engineers,detailed,130,102480
313000,Textile Mills,3-digit,5,17-2199,"Engineers, All Other",detailed,50,80880
313000,Textile Mills,3-digit,5,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,40,70650
313000,Textile Mills,3-digit,5,17-3026,Industrial Engineering Technologists and Technicians,detailed,290,60580
313000,Textile Mills,3-digit,5,17-3027,Mechanical Engineering Technologists and Technicians,detailed,50,56910
313000,Textile Mills,3-digit,5,19-2031,Chemists,detailed,100,102220
313000,Textile Mills,3-digit,5,19-2032,Materials Scientists,detailed,80,123340
313000,Textile Mills,3-digit,5,19-4031,Chemical Technicians,detailed,220,45110
313000,Textile Mills,3-digit,5,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,70,51340
313000,Textile Mills,3-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,140,80620
313000,Textile Mills,3-digit,5,19-5012,Occupational Health and Safety Technicians,detailed,80,59810
313000,Textile Mills,3-digit,5,27-1021,Commercial and Industrial Designers,detailed,100,72230
313000,Textile Mills,3-digit,5,27-1024,Graphic Designers,detailed,140,57040
313000,Textile Mills,3-digit,5,33-9032,Security Guards,detailed,140,35000
313000,Textile Mills,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,370,32540
313000,Textile Mills,3-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,80,*
313000,Textile Mills,3-digit,5,41-2031,Retail Salespersons,detailed,30,32050
313000,Textile Mills,3-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1240,89060
313000,Textile Mills,3-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,480,67970
313000,Textile Mills,3-digit,5,43-3021,Billing and Posting Clerks,detailed,40,46800
313000,Textile Mills,3-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,620,49990
313000,Textile Mills,3-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,40,52120
313000,Textile Mills,3-digit,5,43-3061,Procurement Clerks,detailed,50,45760
313000,Textile Mills,3-digit,5,43-4051,Customer Service Representatives,detailed,720,48980
313000,Textile Mills,3-digit,5,43-4151,Order Clerks,detailed,50,41300
313000,Textile Mills,3-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,60,47820
313000,Textile Mills,3-digit,5,43-4171,Receptionists and Information Clerks,detailed,70,36190
313000,Textile Mills,3-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,830,53380
313000,Textile Mills,3-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2120,41970
313000,Textile Mills,3-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,60,71230
313000,Textile Mills,3-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,450,46600
313000,Textile Mills,3-digit,5,43-9021,Data Entry Keyers,detailed,40,38770
313000,Textile Mills,3-digit,5,43-9061,"Office Clerks, General",detailed,770,45900
313000,Textile Mills,3-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,40,40800
313000,Textile Mills,3-digit,5,47-2111,Electricians,detailed,460,56830
313000,Textile Mills,3-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,410,78520
313000,Textile Mills,3-digit,5,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,250,65410
313000,Textile Mills,3-digit,5,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,30,50860
313000,Textile Mills,3-digit,5,49-9041,Industrial Machinery Mechanics,detailed,4050,51680
313000,Textile Mills,3-digit,5,49-9043,"Maintenance Workers, Machinery",detailed,520,52350
313000,Textile Mills,3-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,2080,49180
313000,Textile Mills,3-digit,5,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,30,34300
313000,Textile Mills,3-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,4290,67450
313000,Textile Mills,3-digit,5,51-2090,Miscellaneous Assemblers and Fabricators,detailed,**,40980
313000,Textile Mills,3-digit,5,51-4041,Machinists,detailed,110,66540
313000,Textile Mills,3-digit,5,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,30,33880
313000,Textile Mills,3-digit,5,51-5112,Printing Press Operators,detailed,760,43730
313000,Textile Mills,3-digit,5,51-6011,Laundry and Dry-Cleaning Workers,detailed,90,*
313000,Textile Mills,3-digit,5,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,380,38930
313000,Textile Mills,3-digit,5,51-6031,Sewing Machine Operators,detailed,1780,37840
313000,Textile Mills,3-digit,5,51-6051,"Sewers, Hand",detailed,40,37510
313000,Textile Mills,3-digit,5,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,4720,38290
313000,Textile Mills,3-digit,5,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,1210,41210
313000,Textile Mills,3-digit,5,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,8820,39710
313000,Textile Mills,3-digit,5,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,12590,37780
313000,Textile Mills,3-digit,5,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,4130,43920
313000,Textile Mills,3-digit,5,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,2470,39600
313000,Textile Mills,3-digit,5,51-8021,Stationary Engineers and Boiler Operators,detailed,40,53100
313000,Textile Mills,3-digit,5,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,820,44620
313000,Textile Mills,3-digit,5,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,140,42350
313000,Textile Mills,3-digit,5,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,40,51550
313000,Textile Mills,3-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,4710,39700
313000,Textile Mills,3-digit,5,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,280,39420
313000,Textile Mills,3-digit,5,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,1140,44890
313000,Textile Mills,3-digit,5,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,40,54400
313000,Textile Mills,3-digit,5,51-9198,Helpers--Production Workers,detailed,560,36620
313000,Textile Mills,3-digit,5,51-9199,"Production Workers, All Other",detailed,1200,39440
313000,Textile Mills,3-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,170,59010
313000,Textile Mills,3-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,260,50310
313000,Textile Mills,3-digit,5,53-3033,Light Truck Drivers,detailed,90,50270
313000,Textile Mills,3-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,1120,37300
313000,Textile Mills,3-digit,5,53-7061,Cleaners of Vehicles and Equipment,detailed,110,33550
313000,Textile Mills,3-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2370,36870
313000,Textile Mills,3-digit,5,53-7063,Machine Feeders and Offbearers,detailed,330,38000
313000,Textile Mills,3-digit,5,53-7064,"Packers and Packagers, Hand",detailed,1040,34380
313000,Textile Mills,3-digit,5,53-7065,Stockers and Order Fillers,detailed,310,40800
313000,Textile Mills,3-digit,5,53-7199,"Material Moving Workers, All Other",detailed,40,32160
314000,Textile Product Mills,3-digit,5,00-0000,All Occupations,total,97430,48140
314000,Textile Product Mills,3-digit,5,11-1011,Chief Executives,detailed,40,218150
314000,Textile Product Mills,3-digit,5,11-1021,General and Operations Managers,detailed,2790,115570
314000,Textile Product Mills,3-digit,5,11-2021,Marketing Managers,detailed,70,141460
314000,Textile Product Mills,3-digit,5,11-2022,Sales Managers,detailed,310,145020
314000,Textile Product Mills,3-digit,5,11-3012,Administrative Services Managers,detailed,40,149000
314000,Textile Product Mills,3-digit,5,11-3021,Computer and Information Systems Managers,detailed,50,124920
314000,Textile Product Mills,3-digit,5,11-3031,Financial Managers,detailed,170,146440
314000,Textile Product Mills,3-digit,5,11-3051,Industrial Production Managers,detailed,990,109550
314000,Textile Product Mills,3-digit,5,11-3061,Purchasing Managers,detailed,40,114880
314000,Textile Product Mills,3-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,110,94020
314000,Textile Product Mills,3-digit,5,11-3121,Human Resources Managers,detailed,70,121290
314000,Textile Product Mills,3-digit,5,11-9041,Architectural and Engineering Managers,detailed,60,141550
314000,Textile Product Mills,3-digit,5,11-9199,"Managers, All Other",detailed,120,112670
314000,Textile Product Mills,3-digit,5,13-1020,Buyers and Purchasing Agents,detailed,370,68920
314000,Textile Product Mills,3-digit,5,13-1051,Cost Estimators,detailed,130,65510
314000,Textile Product Mills,3-digit,5,13-1071,Human Resources Specialists,detailed,360,69430
314000,Textile Product Mills,3-digit,5,13-1081,Logisticians,detailed,50,75910
314000,Textile Product Mills,3-digit,5,13-1082,Project Management Specialists,detailed,290,67520
314000,Textile Product Mills,3-digit,5,13-1151,Training and Development Specialists,detailed,170,52590
314000,Textile Product Mills,3-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,410,64290
314000,Textile Product Mills,3-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,200,74260
314000,Textile Product Mills,3-digit,5,13-2011,Accountants and Auditors,detailed,520,82770
314000,Textile Product Mills,3-digit,5,13-2041,Credit Analysts,detailed,30,51980
314000,Textile Product Mills,3-digit,5,15-1232,Computer User Support Specialists,detailed,100,67760
314000,Textile Product Mills,3-digit,5,15-1244,Network and Computer Systems Administrators,detailed,60,87130
314000,Textile Product Mills,3-digit,5,15-1252,Software Developers,detailed,100,110240
314000,Textile Product Mills,3-digit,5,15-1254,Web Developers,detailed,40,77800
314000,Textile Product Mills,3-digit,5,15-1255,Web and Digital Interface Designers,detailed,60,47840
314000,Textile Product Mills,3-digit,5,15-1299,"Computer Occupations, All Other",detailed,50,68810
314000,Textile Product Mills,3-digit,5,17-2112,Industrial Engineers,detailed,490,95720
314000,Textile Product Mills,3-digit,5,17-2141,Mechanical Engineers,detailed,110,85580
314000,Textile Product Mills,3-digit,5,17-2199,"Engineers, All Other",detailed,70,84920
314000,Textile Product Mills,3-digit,5,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,60,77650
314000,Textile Product Mills,3-digit,5,17-3026,Industrial Engineering Technologists and Technicians,detailed,220,58070
314000,Textile Product Mills,3-digit,5,19-4031,Chemical Technicians,detailed,40,51260
314000,Textile Product Mills,3-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,90,64610
314000,Textile Product Mills,3-digit,5,27-1021,Commercial and Industrial Designers,detailed,230,63750
314000,Textile Product Mills,3-digit,5,27-1024,Graphic Designers,detailed,760,49570
314000,Textile Product Mills,3-digit,5,27-1029,"Designers, All Other",detailed,100,68470
314000,Textile Product Mills,3-digit,5,27-3031,Public Relations Specialists,detailed,50,60150
314000,Textile Product Mills,3-digit,5,33-9032,Security Guards,detailed,60,43610
314000,Textile Product Mills,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,360,32030
314000,Textile Product Mills,3-digit,5,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,40,59560
314000,Textile Product Mills,3-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,40,88840
314000,Textile Product Mills,3-digit,5,41-2031,Retail Salespersons,detailed,470,34980
314000,Textile Product Mills,3-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,3060,77240
314000,Textile Product Mills,3-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,870,66040
314000,Textile Product Mills,3-digit,5,43-3021,Billing and Posting Clerks,detailed,80,45830
314000,Textile Product Mills,3-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1190,49000
314000,Textile Product Mills,3-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,70,58920
314000,Textile Product Mills,3-digit,5,43-3061,Procurement Clerks,detailed,60,48830
314000,Textile Product Mills,3-digit,5,43-4051,Customer Service Representatives,detailed,1660,45330
314000,Textile Product Mills,3-digit,5,43-4151,Order Clerks,detailed,320,38070
314000,Textile Product Mills,3-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,50,47410
314000,Textile Product Mills,3-digit,5,43-4171,Receptionists and Information Clerks,detailed,170,39640
314000,Textile Product Mills,3-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,800,52930
314000,Textile Product Mills,3-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2700,39980
314000,Textile Product Mills,3-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,80,64080
